epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.871726027399,0.390593215939,0.92370842813,0.81884448138,0.821769730589,0.875493761562
1,0.899154598828,0.309951322012,0.922477022831,0.834644853866,0.650123660016,0.848995877838
2,0.906301369863,0.293819714129,0.922140990375,0.89569269022,0.332333584391,0.907501807655
3,0.910551859102,0.284208959163,0.923228695028,0.851170014592,0.556905112878,0.874121148104
4,0.912485322898,0.280471692279,0.924430062429,0.906171050117,0.32052591995,0.930526640941
5,0.915655577299,0.27387916717,0.926083121402,0.895030026955,0.332096411742,0.907741668403
6,0.917088062622,0.269334857413,0.92724349253,0.900683371496,0.327331069104,0.913101921911
7,0.919514677106,0.264174148282,0.929104596579,0.887575067462,0.414631696206,0.893491451576
8,0.920007827789,0.26349615768,0.92929571139,0.903955270215,0.322302556395,0.916550181467
9,0.929729941293,0.238176773719,0.937323114742,0.915676123394,0.295018203838,0.925433281128
10,0.934050880626,0.226748248733,0.940866873724,0.913087595948,0.305325947615,0.923170250727
11,0.937479452057,0.218794874717,0.944012696984,0.904845723925,0.338396311894,0.91213392712
12,0.940203522505,0.210822629369,0.946669484835,0.909857113284,0.334655433934,0.915115572333
13,0.94436007828,0.200269679157,0.95038988135,0.908055498018,0.355392068434,0.913382963765
14,0.947679060665,0.191273089436,0.95379727776,0.910747566957,0.335552004395,0.916984067674
