epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.14376209010050423,0.8562379140518004,0.07777674342250399,0.9222232390205867
1,0.2036443975836539,0.7963556098681415,0.09357835368930363,0.906421641966795
2,0.216006030533727,0.783993966307703,0.09717866806110423,0.9028213627056705
3,0.22816170662636667,0.771838288837441,0.079609412914783,0.9203905963073202
4,0.24262911565790124,0.7573708759208653,0.09710613739776498,0.9028938316474386
5,0.2563071678415823,0.7436928439836177,0.09349311781760392,0.906506897736695
6,0.26998764355711735,0.7300123473704979,0.09995434142307225,0.9000456228379901
7,0.2819777144589588,0.7180222872418096,0.0937458378814564,0.9062541470747516
8,0.29055497792792245,0.7094450223976532,0.08712532790898796,0.9128746668612235
9,0.3059089181669264,0.6940910864494451,0.10273608898017376,0.8972639314379404
10,0.31818203474265144,0.6818179636391889,0.09646536578797592,0.9035346485695853
11,0.3310955986878659,0.6689044120026786,0.09498667819153717,0.9050133262656264
12,0.34358296011626654,0.6564170403696673,0.08897992742926997,0.9110200592351578
13,0.35145018546048296,0.6485498164832524,0.10288504884717915,0.8971149703267672
14,0.3595568161842272,0.6404431899725546,0.09642854920288672,0.9035714443891124
15,0.36632160371791744,0.6336783898823338,0.09607191453906964,0.9039280713463379
16,0.37511319103782104,0.6248868065325097,0.09579733191348135,0.9042026579208264
17,0.38813433843667405,0.6118656654507967,0.09451767769767144,0.9054823366640624
18,0.3936618442697119,0.6063381567021557,0.09771653098990753,0.9022834751035707
19,0.39682512838844763,0.6031748672381478,0.08632428732744302,0.9136757043321813
20,0.3997043989988713,0.6002956048885995,0.08948592713391179,0.910514092239248
21,0.41217355012466056,0.587826448417538,0.09270682900199663,0.9072931448389543
22,0.4164242591716795,0.5835757424464801,0.0938298854930364,0.9061701052127036
23,0.42151189168689496,0.5784881120402176,0.0900923047786947,0.9099077106552783
24,0.4276892534335208,0.572310743490518,0.08417046288786485,0.9158295356918137
25,0.43308678376291737,0.5669132154255732,0.08895715707790168,0.9110428357673996
26,0.4361041037309001,0.5638958943253646,0.08754386045919574,0.9124561340389746
27,0.43628765955341403,0.5637123423903213,0.08888560301778019,0.9111143929470513
28,0.44358952200356383,0.55641047848237,0.07675339883238749,0.9232465944303903
29,0.441104670493614,0.5588953274022924,0.08842804050999821,0.9115719716212248
30,0.45373178850607326,0.5462682072808803,0.08881586890049577,0.9111841171550475
31,0.45524415175055244,0.5447558429041753,0.08892004865341868,0.9110799577806457
32,0.4573101497543941,0.5426898541330767,0.07475231871764482,0.9252476632079748
33,0.4583702597195535,0.541629741091956,0.07745591769759343,0.922544098724893
34,0.4617006988834833,0.5382993098633257,0.07502572821943533,0.924974300332303
35,0.4648423536107996,0.5351576468751342,0.08903254370031236,0.9109674474004367
36,0.4690462069781204,0.5309537983671518,0.08481769075320117,0.9151823209754328
37,0.46915936763535776,0.530840629934973,0.0888185018420621,0.9111815094947815
38,0.4723704345178083,0.5276295619202966,0.08326409386252173,0.9167358889016363
39,0.47522561002104197,0.5247743901393161,0.07717601460008312,0.9228239825548288
40,0.47587131734736376,0.5241286845963716,0.0743950746617116,0.9256049356817856
41,0.47891243419036106,0.5210875628940359,0.08172449129020076,0.9182755081385632
42,0.4826019025443721,0.5173980989134295,0.07457603467068509,0.9254239656739688
43,0.484235022024484,0.5157649813770528,0.07850573055374604,0.921494271638414
44,0.4815914875314614,0.5184085076092002,0.08623404600427712,0.913765937347577
45,0.4868418292588751,0.5131581683114558,0.08496779030503986,0.9150321998925992
46,0.48737960553822346,0.5126204004533408,0.07943475895514057,0.920565251658217
47,0.4902413480048193,0.5097586490795777,0.08171807437028362,0.918281911773022
48,0.49135848473573457,0.5086415112164365,0.08198063731643017,0.9180193660238635
49,0.49381284862052127,0.5061871518654126,0.07021144684555106,0.9297885597611023
