epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.5858378274724108,0.26444224594849086,0.5381243200515249,0.28310662285518085
1,0.7355727272961528,0.17964822222740193,0.6975623842306831,0.20287866020952086
2,0.7632524413721902,0.1634917853427638,0.7175608381541164,0.19179420348820378
3,0.7764254682169759,0.15724494811055695,0.7094816598887528,0.19607995552960453
4,0.7897398411640393,0.15004043112247448,0.7114058817885011,0.19508764522483166
5,0.800425916763362,0.14368665183486024,0.71832912592382,0.19077032845474648
6,0.809682287752922,0.13826961222613973,0.7163812067864685,0.19173946666342806
7,0.8134955142812775,0.13563372134208093,0.7191745690371995,0.19029525449327495
8,0.8197926194797008,0.13209419576405304,0.7250442969190114,0.18788693385648822
9,0.8254813068899615,0.12743275931903295,0.7118019932086903,0.19392268245487176
10,0.8272672589189314,0.12706995911419097,0.6958827806128032,0.20220268879283387
11,0.8340676277141853,0.1230483024835293,0.7036003747365798,0.19919289142069038
12,0.8354711416613292,0.12258994001252897,0.7070640514665127,0.19664339768043435
13,0.8401391199363276,0.11927375318528396,0.7145572778986573,0.19319353350721782
14,0.8435393038935262,0.11539846341231186,0.7099973584556393,0.19499697578679367
15,0.8467297015225359,0.11405708339854415,0.721691950950735,0.18977294007429674
16,0.849310645035335,0.11427159772571084,0.7209484714773174,0.19007882306055846
17,0.851775128559526,0.11180015864410424,0.7189530490189499,0.1908334423376207
18,0.8566739738281137,0.11032822260201858,0.7114772164868466,0.19502747137911897
19,0.8569874851574452,0.10731426628278981,0.7025343009905637,0.19976719364904466
20,0.8587826361209888,0.10706975674394316,0.7071895988142092,0.19760264775373612
21,0.8578458636852321,0.10648780352816793,0.7077990567754434,0.19606204269442906
22,0.8628648004214752,0.10576438604684299,0.7127537885442933,0.19418653488627585
23,0.8509491908139196,0.11184007366155756,0.7100045003567791,0.19518960122392312
24,0.8630610901146687,0.10461026929282202,0.7197867068654193,0.19091056465868397
25,0.8687907298797457,0.10038052062536108,0.704158026483532,0.1991702474229228
26,0.8701663467978021,0.09942290508027735,0.667254868272714,0.21875900697614448
27,0.8697472456934416,0.10124108744005264,0.7027165554829805,0.20126344688046424
28,0.8748282782843547,0.09634244141026671,0.7159771872995411,0.19303392913112002
29,0.8723715788918763,0.10051970275605253,0.7111504250050528,0.19569915131993285
30,0.8726070488027751,0.10157317627826935,0.7122424107871964,0.19501000818428685
31,0.8778097804250389,0.09634187360629072,0.7147444672223862,0.19339537875240115
32,0.8789038255884143,0.09424717430704332,0.7104441911743291,0.19496871785705355
33,0.8776964178226264,0.09557441792684823,0.7095273039898375,0.19685851017009534
34,0.880233337726499,0.09543402885715363,0.701834812438324,0.20203784236973535
35,0.880545103050805,0.09562606191987474,0.6998157863064225,0.20162922536226058
36,0.8819180735813573,0.09506700995373608,0.6994914732770976,0.20247084944562033
37,0.8823143841304215,0.09526274189940227,0.7029741052794316,0.19968674230903447
38,0.8832293161617711,0.09305452946298227,0.6828020640698304,0.21012358856341692
39,0.8858679003022575,0.09296352580520026,0.7005284889976262,0.2016348912580074
40,0.887642039747661,0.0918121376244599,0.711623109159863,0.1951985680635411
41,0.8867100825157072,0.0927366048941765,0.7066105789192065,0.19781851528435654
42,0.8902691709877822,0.09037485103962456,0.7065514367081093,0.1974012852300595
43,0.8912205888426362,0.09169021070810962,0.6651426148555134,0.21944423175045455
44,0.891564584130724,0.09101256062941891,0.7035658476629051,0.19986820818164727
45,0.8908702176192711,0.09166454560504171,0.69713593899384,0.20237693524313816
46,0.8934191776613883,0.0910374660393581,0.701861920958652,0.1998069342555138
47,0.8930494490221803,0.09072177132288811,0.6894964222706605,0.2060450186078347
48,0.8937558342376953,0.09116294106532788,0.695654537682449,0.20414228125499134
49,0.8925836255104084,0.08992132212361091,0.7084691138070787,0.19917341542735784
