epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.542342293088,6.76897324434,0.327389247632,0.424855089174,9.05151732224,0.0
1,0.423094801899,8.7678398182,0.0,0.424855089174,9.04772283155,0.0
2,0.423094801973,8.76657499568,0.0105001217966,0.424855089174,9.04558792928,0.0
3,0.422985425619,8.76594253506,0.00350004059887,0.424669603433,9.04267170829,0.0
4,0.422766673129,8.76018730726,0.0245002841921,0.424576860563,9.03859903984,0.0
5,0.460118673458,8.11162618632,0.170876563218,0.744122420467,3.78987388878,0.702672889648
6,0.535355883153,6.87464159414,0.319151345519,0.424345003387,9.04358138154,0.02374217199
7,0.496650351407,7.46118558008,0.278109016256,0.792812427478,2.84142717574,0.780305509948
8,0.724029969289,1.65970422497,0.754324776965,0.814236030484,0.4473416803,0.82951057991
9,0.75320609236,0.524295805784,0.778774073405,0.815673544919,0.432193142552,0.823146600121
10,0.761381969426,0.512852202674,0.787463594233,0.819151402559,0.436481515059,0.834262163432
11,0.767684777668,0.504887684128,0.794446084102,0.8080686296,0.481817609855,0.87520073327
12,0.773632112979,0.497387216178,0.801491530331,0.814977973502,0.438283831786,0.833128046589
13,0.778171228743,0.489281086713,0.805739251166,0.811453744427,0.444813504709,0.803490204397
14,0.789614722078,0.471503540515,0.81502505176,0.814514259092,0.449424518509,0.841714233855
15,0.792431161482,0.467533924049,0.818717595638,0.813262230342,0.456008048597,0.839750601412
16,0.793661644575,0.46425692192,0.819967643732,0.813772316129,0.45393726259,0.839415061595
17,0.796273003308,0.459834782275,0.822669041189,0.814328773351,0.455095401764,0.838292728661
18,0.796587460107,0.459068226189,0.822662045896,0.814838859138,0.452339926234,0.836065854687
19,0.796710508354,0.458299983011,0.82258792511,0.814004173305,0.452845100496,0.837100775599
20,0.797462470366,0.457383572859,0.823794283322,0.814236030481,0.453048651794,0.83652517714
21,0.797735911224,0.457226073493,0.8232612985,0.81414328761,0.453817733261,0.837944211267
22,0.797735911145,0.45708792923,0.82365979555,0.813911430434,0.45358397438,0.836865046589
23,0.797763255072,0.456886489952,0.823250113135,0.813911430434,0.453652728546,0.83709288971
24,0.797790599221,0.456859948078,0.823502020334,0.814004173305,0.453757531707,0.837227365173
25,0.797804271326,0.45683266739,0.823521072178,0.81405054474,0.45386658113,0.837600105585
26,0.797831615392,0.45679249201,0.823750804991,0.81405054474,0.453864646062,0.837600105585
27,0.797858959391,0.456787331156,0.823635339781,0.81405054474,0.453868211897,0.837600105585
28,0.79791364746,0.456782289533,0.823954434545,0.81395780187,0.453863705437,0.837464733627
29,0.797886303394,0.456774456542,0.823836336447,0.81395780187,0.453864433106,0.837464733627
30,0.797886303531,0.456773522439,0.823917958839,0.81395780187,0.453865532355,0.837464733627
31,0.797886303463,0.456772594393,0.823613889529,0.81395780187,0.4538661444,0.837464733627
32,0.797886303528,0.456771083849,0.823679859972,0.81395780187,0.453866637479,0.837464733627
33,0.797886303533,0.45677094677,0.823674908992,0.81395780187,0.453867188695,0.837464733627
34,0.79788630338,0.456770818831,0.823862083777,0.81395780187,0.453867341261,0.837464733627
