epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.5162258267402648,0.4837741812070211,0.6267961491445068,0.37320385655020455
1,0.7129377828703987,0.2870622177918752,0.6706664786217319,0.32933352707297936
2,0.7343573053677876,0.2656426943010754,0.6811089128445668,0.3188910786133663
3,0.7336079292827182,0.26639207104841867,0.6665040573496728,0.33349594834503854
4,0.7467446088790893,0.2532553901274999,0.7231233924817128,0.2768766132129985
5,0.7500023987558153,0.24999760025077397,0.7274872410069605,0.27251276117601214
6,0.7609525137477451,0.23904748658339184,0.7599893026291185,0.2400106973708815
7,0.771652008427514,0.22834799157248603,0.7578057586007817,0.24219424073483534
8,0.7757394658194647,0.22426053318712447,0.7465471731629342,0.2534528318673942
9,0.7731102599038018,0.2268897404273351,0.7446751905854341,0.25532480371985466
10,0.7838551812701755,0.21614481939209831,0.762939612576916,0.23706039027043968
11,0.7821901943948534,0.21780980626742044,0.7333805337073697,0.2666194719873416
12,0.7891618490219117,0.2108381516403622,0.747389062954362,0.2526109398929936
13,0.7962803085645039,0.20371969375345442,0.7733355513803518,0.22666444795526516
14,0.7948203391498989,0.2051796598566903,0.7644248859138246,0.23557511408617543
15,0.8009968386756049,0.19900316231780582,0.7714860553194762,0.2285139418331681
16,0.8015303360091315,0.19846966365973154,0.7407783353404634,0.25922167035424787
17,0.8032944944169786,0.19670550591415828,0.7276585280515586,0.2723414776431527
18,0.8039610465367635,0.1960389557811949,0.7549520765140558,0.24504791845561594
19,0.8057489381896125,0.1942510618103875,0.765645830494583,0.23435417235277262
20,0.8117557764053345,0.18824422392580245,0.7456175369821536,0.2543824573231351
21,0.7978769156667921,0.2021230849954817,0.7379848042111488,0.26201519512446825
22,0.8076352543301053,0.1923647466633055,0.7475312264861574,0.25246876781913125
23,0.8176451828744676,0.1823548181189431,0.7642004425358621,0.23579955679975498
24,0.8161396238538954,0.18386037780178918,0.7527824738982377,0.24721752040705103
25,0.8207195109791225,0.17928049001428817,0.7638919763504319,0.23610802080221238
26,0.8203785830073886,0.1796214203039805,0.7558164368769166,0.24418355458101648
27,0.8202550503942702,0.17974494927459292,0.7598684969221711,0.24013149956609034
28,0.8212232364548577,0.1787767618894577,0.7570555297432432,0.2429444724397295
29,0.8264218025737339,0.17357819709512923,0.766232055843256,0.23376794349236094
30,0.8268923732969496,0.17310762604077656,0.7613483139663745,0.23865168536924253
31,0.827599455250634,0.17240054574277666,0.760467972345413,0.23953202547161442
32,0.8246549579832289,0.1753450420167711,0.7594232339008599,0.24057675755707322
33,0.8283235470453898,0.17167645461029477,0.7571518804616989,0.24284811887391813
34,0.8334930433167351,0.16650695668326485,0.764232121835089,0.23576787313458267
35,0.8304903480741713,0.16950965291923947,0.7552266709364144,0.24477333257532424
36,0.829163572523329,0.17083642582098643,0.7457748359176004,0.25422515620471564
37,0.8332945677969191,0.16670543220308093,0.7566724746090592,0.24332752757391352
38,0.8376774734920925,0.16232252584563361,0.762564351604243,0.23743564270104572
39,0.8369765983687507,0.16302340030670165,0.7600436950944791,0.2399562985464266
