epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.660387161924,-5.29544166292,0.623283946269,0.607066330951,-2.21055906528,0.5119592031
1,0.683434280451,-6.56912651983,0.637374554738,0.607765045316,-2.16879828915,0.512424428869
2,0.689743475573,-6.70417233323,0.643711033193,0.608184274446,-2.22134410582,0.512746977711
3,0.70847065113,-6.73365805112,0.665708998828,0.613005403413,-2.18150642346,0.515644079028
4,0.712857397362,-6.83416013705,0.670748846836,0.627049562117,-2.19010019504,0.525607871947
5,0.71454232359,-6.77076884369,0.673334246001,0.61731414199,-2.19753249508,0.518397294655
6,0.716442504699,-6.89016717072,0.675352955977,0.622601080811,-2.22178641484,0.521948496812
7,0.715885810972,-6.72157584471,0.675121255626,0.613634246076,-1.91867391675,0.51648273265
8,0.714705620388,-6.85635883336,0.6724756967,0.61449599366,-2.24206332743,0.516973056806
9,0.714059855735,-6.89399827259,0.67160225085,0.612236817489,-2.19763959656,0.515150547605
10,0.714252842847,-6.90017135636,0.672066556335,0.61503167494,-2.20243603181,0.517114205002
11,0.715588907696,-6.90093557785,0.673767262382,0.61598658444,-2.16512590463,0.517660390893
12,0.715247468922,-7.00223734345,0.673354166386,0.617873113482,-2.172105135,0.519053859975
13,0.715388497972,-6.97979129834,0.673421581928,0.615590646433,-2.14984380611,0.517239132295
14,0.714542323597,-6.97735443139,0.672315940813,0.6146357368,-2.15480671363,0.516767467936
15,0.713762952419,-7.05731054307,0.671323679782,0.615287870208,-2.15885168901,0.517155581443
16,0.713673881412,-7.00740373007,0.671325128439,0.615730389306,-2.14940886238,0.51732935407
17,0.714245420277,-6.97315267643,0.671969057938,0.615660517869,-2.14182331041,0.517300755124
18,0.714045010577,-7.03334453998,0.67170993395,0.615590646433,-2.15093490656,0.517197916489
19,0.713985629877,-7.04884965087,0.671757924555,0.615404322602,-2.14741162465,0.517037549587
