epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.801830985923,0.574193997846,0.961283935769,0.835185569289,0.470563900013,0.980775073591
1,0.810516431936,0.534191736488,0.974157071561,0.834770889564,0.461549561351,0.980776178375
2,0.813395931157,0.526224567903,0.974196460116,0.835206303272,0.459115396704,0.980762901678
3,0.816830985908,0.519868258874,0.974386991701,0.835683184757,0.461647229937,0.98010692023
4,0.819452269178,0.513652234529,0.973894646418,0.836450342123,0.460338720325,0.980304996903
5,0.823685446013,0.505807025899,0.973483479482,0.83512336734,0.464929388374,0.974614803301
6,0.82773082944,0.497038459979,0.972206009341,0.834190338041,0.466599508844,0.975835537569
7,0.844788732391,0.460794522995,0.971313658134,0.833195106733,0.491428504723,0.964259111384
8,0.854147104881,0.438470508123,0.968181641098,0.831764462035,0.513614823152,0.951725335129
9,0.863560250421,0.416765711207,0.965131711061,0.831349782246,0.524138423572,0.947519791084
10,0.88443661973,0.373950398845,0.969024827316,0.831246112331,0.564602407602,0.930766389475
11,0.891048513324,0.357470508825,0.96748675671,0.831660792115,0.57433489874,0.926808784694
12,0.896463223813,0.344284866242,0.967368704985,0.83056189108,0.602159601226,0.916592694093
13,0.905907668224,0.326969985943,0.969076083359,0.830333817079,0.610869986757,0.915082078597
14,0.907519561815,0.322098497581,0.969192831263,0.829898403436,0.62219356625,0.912339546803
15,0.909107981265,0.318028859826,0.969218819339,0.829836201675,0.62721168656,0.910817680126
16,0.910586854497,0.313937479086,0.968844451602,0.829960605385,0.636936974155,0.908510596505
17,0.912198748074,0.309957859766,0.969001423682,0.829898403562,0.645414297736,0.906584752184
18,0.913967136161,0.30592864055,0.969321791241,0.829836201613,0.652248940286,0.904711274455
19,0.915477308335,0.301855610822,0.969457289158,0.829960605509,0.658433728739,0.902617144642
