epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.0900782472613,14.4895352678,0.0913227076523,0.0297739995895,15.6381948396,0.0297739995856
1,0.0360563380289,15.5369354047,0.0360563380289,0.0297739995895,15.638194789,0.0297739995856
2,0.0360563380291,15.5369354385,0.0360563380291,0.0297739995895,15.63819479,0.0297739995856
3,0.0360563380282,15.5369354052,0.0360563380282,0.0297739995895,15.638194789,0.0297739995856
4,0.03605633803,15.5369353997,0.0360563380284,0.0297739995895,15.6381947718,0.0297739995856
5,0.0360563380291,15.5369354615,0.0360563380291,0.0297739995895,15.6381947991,0.0297739995856
6,0.0360563380289,15.5369353952,0.0360563380289,0.0297739995895,15.6381948143,0.0297739995856
7,0.0360563380289,15.5369354487,0.0360563380289,0.0297739995895,15.6381947718,0.0297739995856
8,0.0360563380285,15.5369353868,0.0360563380285,0.0297739995895,15.6381948042,0.0297739995856
9,0.0360563380285,15.5369354193,0.0360563380285,0.0297739995895,15.6381948345,0.0297739995856
10,0.0360563380285,15.5369354499,0.0360563380285,0.0297739995895,15.6381947738,0.0297739995856
11,0.03605633803,15.5369353978,0.0360563380284,0.0297739995895,15.6381947991,0.0297739995856
12,0.0360563380296,15.5369354554,0.0360563380296,0.0297739995895,15.6381947485,0.0297739995856
13,0.0360563380282,15.5369354664,0.0360563380282,0.0297739995895,15.6381947434,0.0297739995856
14,0.03605633803,15.5369354356,0.0360563380284,0.0297739995895,15.6381948021,0.0297739995856
15,0.0360563380285,15.536935448,0.0360563380285,0.0297739995895,15.6381947009,0.0297739995856
16,0.03605633803,15.5369354227,0.0360563380284,0.0297739995895,15.6381948092,0.0297739995856
17,0.0360563380285,15.536935425,0.0360563380285,0.0297739995895,15.6381947525,0.0297739995856
18,0.0360563380285,15.5369354652,0.0360563380285,0.0297739995895,15.6381947667,0.0297739995856
19,0.0360563380282,15.5369354281,0.0360563380282,0.0297739995895,15.6381948193,0.0297739995856
