epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.4505256664084826,0.7747371685540079,0.5691067779419618,0.7154466050480484
1,0.6111199634265055,0.6944400188142219,0.05377304490758192,0.9731134947286834
2,0.6512086169909587,0.6743956906253961,0.6024591930962484,0.6987704068695734
3,0.670075048739228,0.6649624777402849,0.5783691067556176,0.7108154411709636
4,0.6970658571319243,0.6514670697637012,0.6075465868167375,0.6962266958087956
5,0.712639223157832,0.6436803905309829,0.6101634994217562,0.6949182464442122
6,0.7271101121353892,0.636444949646615,0.6155754788821444,0.6922122592772912
7,0.7431495557140811,0.6284252211759224,0.6185000680660436,0.6907499733321164
8,0.7499184089775985,0.6250407968298876,0.6078159595164684,0.6960920305973893
9,0.7605205332986725,0.6197397285154788,0.5887787884118361,0.7056105817676684
10,0.7769577462764616,0.6115211250156076,0.6133309164588604,0.6933345638830727
11,0.783180097211427,0.6084099513942864,0.6067823080021307,0.6966088501685256
12,0.7935253963709581,0.603237300847484,0.6072819116738958,0.6963590468288562
13,0.8007657097152553,0.5996171478676585,0.6052845877108224,0.6973576925763296
14,0.8080212178483474,0.5959893911637387,0.6026843824517836,0.6986578109614346
15,0.8129160435853806,0.5935419759215859,0.6151899624991854,0.6924050127694367
16,0.8202153479455143,0.5898923269063674,0.617368208910894,0.6913158981078261
17,0.8225809965161799,0.5887094991045364,0.6164519310065912,0.6917740366327654
18,0.8317710890882486,0.5841144573020373,0.5803550586377809,0.7098224876670662
19,0.8368041251612975,0.5815979421666239,0.6121514638492821,0.6939242616159107
20,0.8403346582499929,0.5798326721936904,0.601512277276691,0.6992438741780203
