epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.14076819044092428,0.9296159381451814,0.11855058372020721,0.9407246419877717
1,0.2615310795929121,0.8692344453023828,0.1614338823340156,0.9192831173087611
2,0.30649343910424603,0.8467533173768417,0.18588819016109814,0.9070558674407728
3,0.34518371457638947,0.8274082074994626,0.15623600081060873,0.9218820568287012
4,0.3916797793429831,0.8041600403578385,0.1060328847079566,0.9469835324720903
5,0.4402902229972508,0.7798549014589061,0.10874884959423181,0.9456255941679983
6,0.4880522865316142,0.7559737900029058,0.09243626982876749,0.9537818973714655
7,0.5318561014921769,0.7340719414793927,0.07595322145657106,0.9620233683875112
8,0.5750208600707676,0.7124895997669386,0.10449786168156248,0.9477510542580576
9,0.6156931364017985,0.6921534019967784,0.13361906350562067,0.9331904541362416
10,0.6352852479271267,0.6823573941769807,0.09937463294376027,0.9503126650145559
11,0.6741675268048826,0.6629162404848181,0.041962029243057426,0.9790189735817186
12,0.7059945334558901,0.6470027410465738,0.20196264666138272,0.8990186633485736
13,0.7387904887614043,0.6306047335914944,0.08432988370909836,0.9578350601774274
14,0.7467221591783606,0.6266389541004015,0.25506631939700153,0.8724668459458784
15,0.7736598641976066,0.6131700640139373,0.11755115990385864,0.9412244305466161
16,0.7855446520059005,0.6072277037993722,0.1177030135736321,0.9411484490741383
17,0.7975629308949346,0.6012185086374697,0.1418747396180124,0.9290625868421613
18,0.8127543926239014,0.5936228114625682,0.16867320149233847,0.9156634085106127
19,0.8254573319269263,0.5872713197832522,0.24188780016971356,0.8790560527281328
20,0.8302085736523503,0.5848957170610842,0.2065471609433492,0.8967264836484735
21,0.8244076526683309,0.5877961697785751,0.2710303451978799,0.864484859235359
22,0.8350862912509752,0.5824568841768347,0.041178611530499024,0.9794106718265649
23,0.7697053681249204,0.6151473237120587,0.20284320549531418,0.8985784162174572
24,0.8339374402294988,0.5830313019130541,0.2115345506957083,0.8942327282645486
25,0.8398866212886312,0.5800566673278809,0.2124768044009353,0.893761669144486
26,0.8459265283916307,0.5770367358041846,0.21839688763473974,0.8908015941128586
27,0.8557343768036884,0.5721328154854153,0.21700413660569626,0.8914978901545206
28,0.857082169988881,0.5714589668356854,0.22224185186805148,0.8888791022878705
29,0.8569848356039628,0.5715076042258221,0.22692134795766888,0.8865393075076017
30,0.8682515569355177,0.5658742215322412,0.22541551743492935,0.8872922207369949
31,0.8703768408816793,0.5648115536440974,0.22195671408465414,0.8890217199470057
32,0.8690394059471462,0.5654802788858828,0.2508823632290869,0.8745588317061915
33,0.876197540241739,0.5619012298791305,0.2675109546292912,0.8662445960622845
34,0.8735222868297411,0.5632388565851294,0.26687347121310956,0.8665632551366632
35,0.8772984302562216,0.5613508068996927,0.2539091864318559,0.8730454047520956
36,0.8766961305037789,0.5616518829179846,0.26456494900313293,0.8677175008889401
37,0.8832178426825482,0.558391078658726,0.28024009502295294,0.8598799561009263
38,0.887821200101272,0.5560893701470416,0.2535979223973823,0.8732010162237919
39,0.8861255308856135,0.5569372565849967,0.2943349629640579,0.8528324564297994
