epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.795054773094,0.61974683625,0.950560275699,0.829711797715,0.470079255568,0.983142444664
1,0.80312206575,0.571055406099,0.967081432992,0.835061165455,0.460936352947,0.980140776049
2,0.806040688591,0.563776643526,0.967076865034,0.834667219716,0.456453101261,0.97900136054
3,0.808364632242,0.558527773203,0.966630088026,0.837362637632,0.45678186692,0.980342364489
4,0.810430359956,0.55441348337,0.966584666025,0.835247771114,0.458515526203,0.980341509643
5,0.813051643207,0.5493688785,0.966714492195,0.835185569355,0.462779130837,0.98053780607
6,0.814921752757,0.543565770494,0.965880596,0.836512544077,0.46600022054,0.978145056153
7,0.825007824756,0.522805352935,0.966243934042,0.837134563567,0.465145827075,0.976577335409
8,0.829679186236,0.510780434189,0.964945809688,0.836782085985,0.474047490943,0.972480845437
9,0.834295774663,0.499540841997,0.964094368236,0.834605017641,0.48133030852,0.97388158764
10,0.846056338036,0.476987785011,0.965122746522,0.835579514971,0.493336816591,0.967337233561
11,0.849992175285,0.467487013926,0.963743486181,0.834003732199,0.500497583403,0.964427211644
12,0.853317683881,0.460029117733,0.96331765404,0.833215840909,0.510523354492,0.96076044364
13,0.85882629111,0.449211935109,0.963803956833,0.833796392433,0.514147665178,0.958937823271
14,0.860266040722,0.445830820379,0.963386177815,0.833112170994,0.521000058934,0.956816526357
15,0.861510172155,0.443214771136,0.96277349759,0.833671988535,0.522960239572,0.955899187131
16,0.862754303614,0.440455997427,0.962644161697,0.832967033113,0.527010538505,0.95379268757
17,0.863528951498,0.437695069002,0.96213574971,0.832863363198,0.530723655795,0.952374660746
18,0.864921752739,0.434930063816,0.96196441831,0.832718225317,0.534622310014,0.950982478635
19,0.866478873247,0.43201885566,0.961809315305,0.833112170994,0.537679242377,0.949183051687
20,0.867840375602,0.429033314253,0.961364242053,0.832656023368,0.543456373939,0.947444707352
21,0.869115805973,0.426033630987,0.96128283723,0.833008501079,0.544798018791,0.947029216821
22,0.870320813764,0.422997673849,0.960818638858,0.833298776841,0.550715649086,0.944848135067
23,0.871510172144,0.419783191563,0.960524951923,0.833132904977,0.553181729877,0.94384729423
24,0.873262910809,0.416572280202,0.96035443828,0.832448683538,0.559899903886,0.941283232056
25,0.874201877957,0.413211608664,0.959789797652,0.832013269895,0.565159723194,0.940112689024
26,0.87604068858,0.409781815636,0.959536478068,0.832967033113,0.571321893292,0.937300766174
27,0.877480438177,0.406313754527,0.959317406884,0.830914368796,0.580846264131,0.934784580577
28,0.879467918623,0.402736927661,0.959054456947,0.831515654303,0.583335369555,0.934571742141
29,0.880555555556,0.399227313249,0.958745413651,0.832345013623,0.586542626006,0.932539578639
