epoch,acc,loss,val_acc,val_loss
0,0.7250262123482185,1.0872956852169164,0.8151712077805955,0.9390282819622755
1,0.9403934995277468,0.5845614592875548,0.8689790089443998,0.8174781558887159
2,0.9405675024859906,0.48297316843695215,0.9558681023728283,0.5459371983041661
3,0.947116332634908,0.42238624961266824,0.9551807436220474,0.5001631802176666
4,0.9475899823266534,0.3839617357241837,0.9531891706658422,0.49330115593530843
5,0.9479863068594667,0.35349139680427755,0.95886429314463,0.45029696409580316
6,0.9487354175550716,0.3263961986854756,0.9604328599511726,0.41562642054312066
7,0.9486484246162084,0.3042209624935613,0.962195308770192,0.38263490963539787
8,0.9489142416817641,0.28805599103402846,0.9618604576296267,0.37143390240429147
9,0.9493250567643636,0.2747304848969218,0.9631999029809246,0.3547386662051449
10,0.9501611774793491,0.2609173438604202,0.9629884166742657,0.3502004154570276
11,0.9501611877987564,0.2535784390265636,0.9619485710176869,0.37490745144869536
12,0.9497842107466191,0.24907743875268673,0.9610320966125541,0.3721994280055609
13,0.9498905257231245,0.24058993426948752,0.9595692342550329,0.35761276502823053
14,0.9497793641351365,0.23144717194953804,0.96168417639739,0.3250024056846009
15,0.9497407049362255,0.22553547594506676,0.9626006919897011,0.3097628314088037
16,0.9492960653453838,0.22222744453952498,0.9635524178406801,0.2880842188369039
17,0.9486146052676697,0.2201429474358947,0.9627593134536996,0.2874140947708932
18,0.9485759289882415,0.21888988680921398,0.9620190811589194,0.2740829154521032
19,0.9492863908043425,0.21426140731341867,0.961719457027336,0.26728640142158855
20,0.9498325428851649,0.20893446756571796,0.9608205906519834,0.27111268831187263
21,0.949972683971319,0.2030098592720601,0.9599393712097901,0.2669219985273639
22,0.9500065100809676,0.19695105495136206,0.9610321088278347,0.2707546269089589
23,0.949610219709189,0.19500535936647226,0.9604857351591729,0.26667330954029855
24,0.9493008865138325,0.19133442337379752,0.9587761306969015,0.2649756146746516
25,0.9490882549594152,0.18721062062423954,0.9564673216609461,0.26766315891612064
26,0.949180069066727,0.18485268819366807,0.9568903418789815,0.2933179374316953
27,0.9491075785984637,0.18685848037281133,0.9559385949254433,0.30847264335527746
28,0.9488514241531356,0.18608388370376985,0.9537179147945682,0.3061165654103974
29,0.9479766271587218,0.18602174757383474,0.9522021759926015,0.32585977077627
30,0.9469084984073118,0.18740037809408064,0.9533477865379987,0.3128017020833978
31,0.9460095736859182,0.18543604728575588,0.9530834295877868,0.29837126847186574
32,0.9465653577842306,0.18123471623968324,0.9577715555202823,0.2782814952348276
33,0.9472081638227372,0.17683030343804085,0.9605914600941067,0.2651004318474408
34,0.9470148388268512,0.1738096660791373,0.9566964443494844,0.2522342987385489
35,0.9474111514388508,0.1733115312578897,0.9528895355753829,0.24548531067860063
36,0.9476769736641102,0.17373066782545746,0.955832842036552,0.22788376774151128
37,0.9477204727133937,0.17384569087911314,0.9591462645358586,0.22365762626480407
38,0.9472806662118142,0.17311791740495253,0.9584412822382773,0.20660374730998232
39,0.9470728335856246,0.16956474717168804,0.9572780808472726,0.20283444048515273
40,0.9470003311965476,0.1693061628292564,0.9568021912189779,0.20078991310808753
41,0.9467925088897652,0.17116021294467854,0.9492236481048381,0.2410328016009425
42,0.9461255512826512,0.17282770852596155,0.9489945289333929,0.26394882200562175
43,0.9463575422385583,0.1715968832346036,0.9513738429294865,0.26151179982489353
44,0.9468843349178908,0.16864987409051116,0.9553041179861419,0.2400881263633713
45,0.947203330733475,0.16664910161980095,0.9592696231707307,0.21195637227626918
46,0.9452845855575897,0.18614481325951698,0.9592872589359634,0.19841955978171302
47,0.9448979458852248,0.1885962082318127,0.9576834328142362,0.18860314675763395
48,0.9460530608143879,0.17539774520111118,0.9552512508596821,0.196456826513553
49,0.9462415527210115,0.16848384223264173,0.9540351233542198,0.1996377346834547
50,0.9462463806505703,0.16505427263024308,0.9541585310424571,0.19722899990025144
51,0.9462173892315905,0.16268095710650476,0.9554627272317082,0.19029195658445933
52,0.946526693425616,0.16003135543921398,0.9563439717274128,0.18233370303936433
53,0.9468553502600211,0.1579218061379908,0.9571018188676546,0.17918309317552603
54,0.9466378601733075,0.157649900304802,0.9577539462572082,0.1774661658576093
55,0.946251208580129,0.1575642278742668,0.9575600435434654,0.18010876061830672
56,0.9463043873301573,0.1571405517025859,0.9569079590082424,0.18310516039032496
57,0.9464880274655948,0.1557999977385168,0.9562381975206087,0.1837129979515759
58,0.94667169820377,0.15428572749876016,0.9558857097796587,0.18205923744830382
59,0.9464010412878417,0.15512338816287638,0.9544229057934887,0.18804526137953534
60,0.9463672100184894,0.15779853292807053,0.953012940363174,0.19198370750955868
61,0.946734520892102,0.15569884282404728,0.9521493289507609,0.18842950610392048
62,0.945734071759914,0.1559547496889448,0.9476021878850307,0.18995467258790977
63,0.9447432971687671,0.15876649299834328,0.9481133047408125,0.18957282538233441
64,0.9459032400274889,0.15668274241709174,0.949787626286187,0.1843925000868496
65,0.9466668702742111,0.15446971312570076,0.9505278480296876,0.18010657783232328
66,0.9466426881028662,0.1553159872472188,0.9498228940842055,0.18306156530322093
67,0.9460288973249669,0.1576291204205055,0.9502282551506497,0.18010624648915857
68,0.9466765193722185,0.15526472947142628,0.9508098512964116,0.17759387620302516
69,0.9467876928810202,0.15354733752883545,0.9511975689467899,0.17367952794020958
70,0.9466910218428185,0.15267206908267347,0.9496290172559744,0.16979359684047793
71,0.9464638707372839,0.1565808605584033,0.9463155703198034,0.1827577180632177
72,0.9463623582473033,0.15989932547625554,0.9457163435930546,0.1813480133524057
73,0.9465025350958984,0.15703130682569025,0.9463332224372083,0.1753767295668897
74,0.9467876809602065,0.1550294551481373,0.9475669465891708,0.1701912139368821
75,0.9470631828862107,0.15294606393634522,0.9490650233391,0.1668383982297462
76,0.9474063235092921,0.15098303899214988,0.9507922277464597,0.1647676453069195
77,0.947652810174689,0.15005050242704665,0.9521669218616626,0.16345272940919048
78,0.9477398150343661,0.14862877437934402,0.953312535924153,0.16155716152033292
