epoch,acc,loss,val_acc,val_loss
0,0.49572118017433364,1.503487984289834,0.5790900588035583,1.8551768064498901
1,0.8581228357920861,0.8818937275268695,0.644143283367157,1.6457866430282593
2,0.9028167620126231,0.7412272421489224,0.6815101504325867,1.4872742891311646
3,0.9191005960588532,0.6745961805525422,0.729525625705719,1.2381234169006348
4,0.9073554420716524,0.6766702237563871,0.6770570874214172,1.2151764631271362
5,0.9030246414045152,0.6740666796890741,0.7721200585365295,1.017564058303833
6,0.9216990526984356,0.6056058244761701,0.8545982837677002,0.8949963450431824
7,0.9336174392499469,0.5272936582590089,0.8753145933151245,0.8010326027870178
8,0.9384679305814877,0.47315043215319963,0.8768634796142578,0.7805577516555786
9,0.9428333978112231,0.44091656890508724,0.8869312405586243,0.7212886810302734
10,0.9414821817639241,0.4038707464824978,0.8909971117973328,0.6431908011436462
11,0.9397152069328406,0.37861215603622944,0.8762826919555664,0.6703464984893799
12,0.93486470368161,0.382018332068284,0.854017436504364,0.7163744568824768
13,0.9336174351424862,0.377734837338999,0.8358179926872253,0.7141194343566895
14,0.9339638969566405,0.35845935379389526,0.8724104762077332,0.6258441209793091
15,0.9388837090971911,0.32039848897440026,0.9128751158714294,0.4586767554283142
16,0.9444617786968514,0.3089954130070433,0.9401742219924927,0.3629666864871979
17,0.9459862194931342,0.2834371428717175,0.9215875864028931,0.3702251613140106
18,0.9465405483798963,0.29273714766521214,0.9347531199455261,0.34554627537727356
19,0.9461247895961119,0.293466067502484,0.9372701048851013,0.3261556029319763
20,0.9471295479367173,0.2697394211393126,0.9368828535079956,0.32630348205566406
21,0.944531059645526,0.24953281735694902,0.9353339672088623,0.3250027298927307
22,0.941863290009163,0.24088978373376163,0.9066795706748962,0.31001824140548706
23,0.9384679305814877,0.2397716227582383,0.8966118097305298,0.3273617923259735
24,0.9389183279841274,0.2432412783627004,0.8805420994758606,0.40581536293029785
25,0.9406160017381202,0.24591558484931508,0.9099709391593933,0.4608919322490692
26,0.945847632966509,0.24041034699743966,0.9051306843757629,0.45905396342277527
27,0.9468177329563399,0.23772284691180873,0.9057115316390991,0.4191422760486603
28,0.9389183357963566,0.23283572657764262,0.8913843035697937,0.5284228920936584
29,0.9325434036716306,0.24641019044268367,0.8979671001434326,0.47536593675613403
30,0.9345875429445463,0.22475965928664612,0.8884801268577576,0.4192742109298706
31,0.9413089488031166,0.20667371542584362,0.8993223905563354,0.34311050176620483
32,0.9458476251542798,0.20373015178983345,0.9082284569740295,0.30500391125679016
33,0.9455358060664415,0.2097749983665911,0.9231364727020264,0.28709930181503296
34,0.9391262192957095,0.20964662602606712,0.915972888469696,0.3174102306365967
35,0.9263070297270948,0.21446839617091917,0.9068731665611267,0.3249892592430115
36,0.9317465206154567,0.20825468317075377,0.915972888469696,0.2606016993522644
37,0.9439074173623888,0.19381771643454687,0.938044548034668,0.19147391617298126
38,0.9456397576820775,0.20061079118036454,0.9556631445884705,0.19278530776500702
39,0.9446696338528668,0.21554264213424032,0.9407550692558289,0.24094901978969574
40,0.9450507540177957,0.20821625837066318,0.9403678774833679,0.22297023236751556
41,0.9458822637731352,0.18691903746136757,0.9612778425216675,0.20651446282863617
42,0.946713789152933,0.18314567971314427,0.9496611952781677,0.23564831912517548
43,0.9445657060766106,0.18810748670003527,0.951210081577301,0.22004850208759308
44,0.945743681350873,0.18023724418929976,0.9624394774436951,0.18956463038921356
45,0.9455011633401254,0.17623819629106585,0.9636011719703674,0.18846848607063293
46,0.9404774312355478,0.17757130329914467,0.967086136341095,0.1751585602760315
47,0.9437688271278973,0.17380892039398532,0.9713456034660339,0.1614590287208557
48,0.9470949056099958,0.17017930368167325,0.9719264507293701,0.16123813390731812
49,0.9415861173524094,0.17579078882787075,0.9384317398071289,0.24107515811920166
