epoch,acc,loss,val_acc,val_loss
0,0.8287175062569243,0.5128531311235887,1.0,0.23553870500495858
1,1.0,0.2800611423262648,1.0,0.17595932029043643
2,1.0,0.20742820655354857,1.0,0.18449777126417008
3,1.0,0.16445626935579952,1.0,0.17110861998922167
4,1.0,0.1387100529178031,1.0,0.1806175913301629
5,1.0,0.11685377278757644,1.0,0.1701310883114124
6,1.0,0.09990547511061558,1.0,0.15908085342712688
7,1.0,0.08598181791365477,1.0,0.147715772025824
8,1.0,0.07450314668337742,1.0,0.1421498132506238
9,1.0,0.06478803654522351,1.0,0.12925248551190632
10,1.0,0.05862293595429883,1.0,0.12287956951529783
11,1.0,0.053256728213786776,1.0,0.12198475724076345
12,1.0,0.049747575144273554,1.0,0.10538322350209962
13,1.0,0.04548590969965719,1.0,0.09972402338848592
14,1.0,0.03995485316992162,1.0,0.09534180551924479
15,1.0,0.03684347557498386,1.0,0.08939892159012164
16,1.0,0.03418507412691852,1.0,0.0905695665621171
17,1.0,0.03233194879752603,1.0,0.0832712953036196
18,1.0,0.03133425016779949,1.0,0.06826644322731792
19,1.0,0.029083216145418783,1.0,0.062086285204873776
20,1.0,0.026409647316788173,1.0,0.06610167064492857
21,1.0,0.024287612207986264,1.0,0.0722958530988446
22,1.0,0.023345336896570937,1.0,0.06691389472628101
23,1.0,0.022481293371086127,1.0,0.06594218493084078
24,1.0,0.021954712271055467,1.0,0.06015286625073224
25,1.0,0.020993729616016542,1.0,0.05241442552271752
26,1.0,0.018225528252984444,1.0,0.04816342651621424
27,1.0,0.016611900936112183,1.0,0.0432721296446447
28,1.0,0.016551665513342525,1.0,0.04508974046654253
29,1.0,0.01561958881068862,1.0,0.04444149183027564
30,1.0,0.014841732438090232,1.0,0.04445431367387776
31,1.0,0.013630048662319328,1.0,0.04416299437504975
32,1.0,0.012373697413841893,1.0,0.04346203578796454
33,1.0,0.011920999125690602,1.0,0.03941231664525499
34,1.0,0.011538658344274538,1.0,0.038656229902916506
35,1.0,0.011323590610933446,1.0,0.03786444146781898
36,1.0,0.010287288623188576,1.0,0.03747150486561033
37,1.0,0.009699591145420969,1.0,0.03807892758392701
38,1.0,0.00943155740762727,1.0,0.044161522371435835
39,1.0,0.00978847705605541,1.0,0.04191029826686546
40,1.0,0.009956096920006622,1.0,0.04013979500765227
41,1.0,0.009938330491143666,1.0,0.03768960913227501
42,1.0,0.009293988874022586,1.0,0.03465217147971813
43,1.0,0.008802153321691762,1.0,0.03200895914739171
44,1.0,0.008816703719900017,1.0,0.02995854999005847
45,1.0,0.00857684150152464,1.0,0.02907757290519499
46,1.0,0.008271211711035087,1.0,0.026415850373021015
47,1.0,0.007940776364994483,1.0,0.025259843713199632
48,1.0,0.007335985422255031,1.0,0.02395684587129233
49,1.0,0.006802410924188955,1.0,0.02264012867889264
