epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.5707728521427391,324138.76282461593,0.6347294296203743,108131.85831946005
1,0.6296673850209734,137812.67548120886,0.6295794487496855,100038.45631418485
2,0.6414435255152514,123166.43817628322,0.6515478699136913,161762.7980935093
3,0.6492755982649672,114022.61602353085,0.6704450387397688,121204.71991084323
4,0.6544980583787401,107527.71095655023,0.6232267537169799,81398.54450818356
5,0.6579026837547766,101144.38290775116,0.6456576791975709,94351.16703104942
6,0.6613069554417054,96771.09362998354,0.6591864992243947,121414.22613125802
7,0.6671897968092478,92658.39754785418,0.6225907804494645,127301.78119985558
8,0.67102049414311,88254.04927913923,0.5540630016691113,147593.07392289795
9,0.6741991292351893,85420.35906067118,0.6564636554506839,105029.18773317154
10,0.6763235992467918,83895.17510210924,0.6492737937952955,132984.59920320523
11,0.6793203090522616,81766.15170651975,0.6606491142465459,86479.39819179237
12,0.682418388815747,80308.7785201018,0.6681752384321068,118607.76632200739
13,0.6852626532381612,78611.6128459522,0.6556140795369203,137009.96110046934
14,0.6881025940201626,76285.70781707205,0.6514003215804792,77378.16197147785
15,0.6897896456154519,76557.00882882986,0.6667001018628229,115078.5227856226
16,0.6919512486667116,74335.39535898257,0.6658955379765821,109314.28894466063
17,0.6932952919113319,73209.19090141886,0.655275948240454,120278.26976943598
18,0.6965258523941738,72055.14946430748,0.6641031667035413,102813.94541780328
19,0.6976989390675076,71124.78307024963,0.661124783509503,110921.30763097722
