epoch,acc,loss,val_acc,val_loss
0,0.72237269282341,0.9631577968597412,0.31426175863228417,2.56626069114154
1,0.8553796768188476,0.5683663964271546,0.38064550266277236,2.620414094749792
2,0.8622261881828308,0.49712838530540465,0.42845542008748383,2.374646496425494
3,0.8645131230354309,0.45858917832374574,0.5186523946926714,1.9964205795059935
4,0.8658424139022827,0.4319198727607727,0.5417321683542479,1.7748247811182931
5,0.866707158088684,0.41180970072746276,0.5935240413680911,1.4626913727123032
6,0.8676290869712829,0.39513551592826845,0.6105522350699449,1.2359891998453059
7,0.8694943785667419,0.3820818841457367,0.6634968212568246,1.016095634408933
8,0.8719385385513305,0.3704931318759918,0.691082470962977,0.870234269216652
9,0.8731034398078918,0.3609322071075439,0.7257151723526364,0.7613787935219333
10,0.8748901128768921,0.35217012763023375,0.7452845110713242,0.6947949912161319
11,0.8763694763183594,0.34568736553192136,0.7624960591130245,0.6285444066907504
12,0.8776630282402038,0.33877197504043577,0.7867284812939613,0.5663758799235401
13,0.879335343837738,0.3330027759075165,0.7739180598018005,0.5630417100590979
14,0.8798928022384643,0.3297493100166321,0.8156240342592251,0.5232596729299338
15,0.8808432936668396,0.3239307165145874,0.8205228850852889,0.49968316603069796
16,0.8809719443321228,0.3231251537799835,0.8195274089487746,0.5058658344784923
17,0.8819867849349976,0.31781062483787537,0.8345122304159953,0.49010383171048616
18,0.8829087018966675,0.3164168894290924,0.8417688583576316,0.4855475520899957
19,0.8840736269950866,0.3110548436641693,0.8363722091645899,0.4913992006122835
20,0.8845310091972352,0.30793647170066835,0.8292727526298774,0.49213301172974
21,0.8858817100524903,0.30491076707839965,0.8209158805563279,0.5151988245171283
22,0.8859817743301391,0.303872150182724,0.826626831002984,0.4905769240107599
23,0.8857745170593262,0.3021115303039551,0.8263910672852144,0.49309923151769713
24,0.8860389471054078,0.3010568141937256,0.8362150142808812,0.47665150736995454
25,0.8865463495254516,0.2988487720489502,0.8298228831238983,0.4980058397847527
26,0.8880185842514038,0.2955707848072052,0.8265482460060897,0.5247064673451212
27,0.8856673240661621,0.29910010695457456,0.8244786848252916,0.4899890021295414
28,0.884409499168396,0.30060558915138247,0.8366865795868866,0.47464513411037107
29,0.8860889911651612,0.2978472888469696,0.8418212285159732,0.47162540424054966
30,0.8880185842514038,0.29265138506889343,0.8403803993574318,0.48809391725857176
31,0.8896122932434082,0.28785841464996337,0.8272293884508967,0.49559472300159874
32,0.8905199289321899,0.2850039958953857,0.8311851494616213,0.49809741860201534
33,0.8905342102050782,0.2854086637496948,0.83975167158395,0.47428098069953806
34,0.8907700419425965,0.28354843258857726,0.8304254457746476,0.49011605051979007
35,0.8918063282966614,0.2802108883857727,0.8280676856323145,0.49926265169227446
36,0.8928425788879395,0.27913438677787783,0.8280938938502107,0.5142669848825251
37,0.8930212616920471,0.275579434633255,0.8327307944966477,0.474255700396296
38,0.8912417411804199,0.282357919216156,0.8211516439009048,0.4890837244182766
39,0.8923566222190857,0.27855687737464907,0.8308970118004934,0.4687663475661474
40,0.8921565055847168,0.2766926348209381,0.8378130613314735,0.4795273759058908
41,0.8930927157402039,0.2726285934448242,0.8315781282842079,0.49809336265989984
42,0.8918492078781128,0.2784876227378845,0.8334643343834586,0.4951801355161108
43,0.8906128287315369,0.28275459408760073,0.8295347630387393,0.5089330501002635
44,0.8922351241111756,0.27690035104751587,0.8319186861442842,0.4967850293145544
45,0.8942290544509888,0.2708355724811554,0.8341454330132615,0.5053268985657475
46,0.8961014747619629,0.2669530391693115,0.8305564123536385,0.5001128384622715
47,0.8951438307762146,0.26828440427780154,0.8228544338961437,0.5412813616243346
48,0.894757890701294,0.27069792747497556,0.8303468480314284,0.4907087480904458
49,0.895186722278595,0.26731218695640563,0.8330975513790909,0.4890733483148598
