epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.19255528113116388,3.3244766774384873,0.11935760147135818,2.9340031147003174
0,0.19255527918753418,3.324476615242336,0.1193575869159152,2.9340035951498784
1,0.2262302973996038,2.515486136726711,0.09509018082595007,2.2598416046662764
2,0.2290329686973406,1.9044181782266367,0.08169652450349972,1.7717133543708108
3,0.2333005614902662,1.4746697259985881,0.07847361004854919,1.4347114490740227
4,0.23900476875512497,1.1831227489139722,0.07642900385315332,1.2108223329890857
5,0.24289743926214136,0.9915050190428029,0.07508691834906737,1.0661086909698718
6,0.24829778723094775,0.8660412974979567,0.07449040586608603,0.9743292557470726
7,0.2510558755501457,0.7881131249925365,0.07471030170563608,0.9174440466996395
8,0.2519879833511684,0.7415597905283389,0.07302379605332107,0.8850202370773662
9,0.25803639318632043,0.7085683086644048,0.07370865871339585,0.863810150009213
10,0.25472687249598297,0.6957814900771432,0.07359364065059433,0.8536716257080887
11,0.25943070714888367,0.6832375085872152,0.07301236904988234,0.8472716266458685
12,0.2644020396730174,0.6728589742080026,0.07276685010274929,0.8430742774948929
13,0.25613510803036066,0.678550678750743,0.083290077121505,0.8379160256096811
