epoch,dice_coef,hausdorff_dist,loss,val_dice_coef,val_hausdorff_dist,val_loss
0,0.1922680994587042,0.11873678961154223,1.3718361524482146,0.1436989696574456,0.0,0.7822808295832672
1,0.22360484088391566,0.11268963332845944,0.7139380977985714,0.1485903812273476,0.0,0.7714549016891303
