epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.799585224599,0.616538458634,0.92336299055,0.800560282184,0.679426181655,0.925202592959
1,0.802778212557,0.594765774117,0.935417750451,0.786864494639,0.716360719789,0.937007617337
2,0.803952105175,0.591688749298,0.936077797237,0.802012865708,0.687669774783,0.935909999349
3,0.805791203631,0.588266655577,0.936440538104,0.791554264338,0.679711351317,0.933689368051
4,0.80613554548,0.586236746809,0.936269682525,0.794895206442,0.676041191845,0.934485867657
5,0.806667710125,0.583828230023,0.936128014228,0.793836895589,0.675917949744,0.934221397601
6,0.807653779932,0.580662817564,0.93576924157,0.794957460022,0.71150047029,0.934408474028
7,0.809735482859,0.576255776993,0.935116439626,0.793421871725,0.721026592562,0.924531286033
8,0.812153701692,0.570368755306,0.932643464009,0.79572525417,0.694520731144,0.92994565281
9,0.815291907969,0.562334134025,0.930387271163,0.795019713601,0.71099455013,0.918214625173
10,0.831937705433,0.529694212632,0.927399301684,0.796140278034,0.750124921572,0.901093989508
11,0.842134919404,0.507123389259,0.924509070136,0.795891263716,0.780658755186,0.89005502004
12,0.852895601834,0.486347891096,0.922454224808,0.795621498204,0.81341377589,0.880202328508
13,0.873728282988,0.444823565257,0.930458014872,0.794708445703,0.872519384689,0.864907008948
14,0.879676005644,0.429637131321,0.929993800892,0.794127412294,0.907574495868,0.858033896554
15,0.884715917986,0.417569382052,0.930956923133,0.796140278034,0.917046495455,0.856816101087
16,0.892416653633,0.401761316391,0.9349639095,0.794542436158,0.937208240877,0.852976005331
17,0.894044451403,0.396951859966,0.935073970043,0.794770699283,0.947460019198,0.851932080612
18,0.895820942246,0.393263940621,0.935350978921,0.794791450476,0.962404416245,0.848882125106
19,0.897347002674,0.389811034095,0.935703736408,0.794583938544,0.969466466452,0.848587897401
20,0.898622632659,0.386251766383,0.935873149777,0.795164971954,0.981169887716,0.847185005821
21,0.900289560187,0.382750797449,0.936406125868,0.794542436158,0.987200225896,0.847345705952
22,0.901995617479,0.379176276061,0.937084556926,0.794210417067,1.00142110707,0.845015110678
23,0.903138206298,0.375730801481,0.93740443446,0.794459431385,1.00553472582,0.844425350409
24,0.904773830026,0.372241292487,0.937527049427,0.794044407521,1.01450794399,0.842569485226
25,0.90609641572,0.368716517221,0.938105330569,0.793857646783,1.03628139208,0.840253709253
26,0.907481609014,0.365173565938,0.938603087546,0.794272670646,1.04372757812,0.840203377413
27,0.909148536553,0.361665695418,0.939263108898,0.793857646783,1.0527421866,0.839839103351
28,0.910604163404,0.358167297041,0.939688868725,0.793836895589,1.07133155728,0.838088176463
29,0.911801533892,0.354686593909,0.940048249304,0.794127412294,1.07509583516,0.837668464455
30,0.913335420259,0.351129638971,0.940929690945,0.793504876498,1.08352549469,0.836264186602
31,0.91447800908,0.347788883672,0.941364780557,0.794044407521,1.09975470846,0.834845517552
32,0.916364063239,0.344396102146,0.941820415795,0.793546378885,1.11349451183,0.834040423121
33,0.917686648937,0.340888944059,0.942151540216,0.793816144396,1.1245387951,0.832814644605
34,0.919236187206,0.337436183075,0.942833276666,0.794480182578,1.1318839909,0.831718027191
35,0.920331820314,0.334114818501,0.943190778961,0.793795393203,1.14110805479,0.83094732419
36,0.921521364855,0.330905436022,0.94362258947,0.793276613373,1.16181741457,0.830219864885
37,0.923196118338,0.327517638665,0.944066524013,0.793089852634,1.1737118719,0.828213693923
38,0.924205665998,0.324260815389,0.944492717503,0.79371238843,1.17672651038,0.829314485475
39,0.92579433401,0.320955822973,0.945155193403,0.794251919396,1.19119004955,0.828323465063
