epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.784256651017,0.663456900597,0.939683500239,0.833692722575,0.481301104549,0.981556315833
1,0.788028169029,0.635100127617,0.950507859035,0.820194899522,0.486166172516,0.98114413807
2,0.790852895164,0.629203559459,0.950800816602,0.81868131883,0.480567145826,0.974981360573
3,0.793325508618,0.624351080221,0.950684584381,0.833962264294,0.474750548028,0.980712010936
4,0.796275430367,0.618506207399,0.950512186996,0.834024466243,0.47254311311,0.976472365453
5,0.799225352131,0.612376195851,0.95044591253,0.832365747665,0.470188068968,0.978224043391
6,0.804178403767,0.60380084493,0.949761851125,0.828322620857,0.481788728761,0.977990221456
7,0.811087636933,0.591425311155,0.948504052009,0.831432718309,0.491594510895,0.971526645445
8,0.819295774655,0.573652356447,0.945379806255,0.833257308811,0.498174245049,0.963457026507
9,0.831643192499,0.547432199898,0.939589768672,0.830105743457,0.548860035577,0.95472822659
10,0.870657277003,0.459062294225,0.942885067552,0.830686294855,0.63934186851,0.910880262116
11,0.890266040692,0.407687491132,0.943264929364,0.828923906426,0.698591931808,0.895153024719
12,0.905860719897,0.367887007746,0.946572409825,0.829255650154,0.792964132591,0.88252835801
13,0.927519561838,0.316858503419,0.955464297479,0.829276384011,0.865549677814,0.873297876398
14,0.933192488296,0.300698212546,0.957292296062,0.829483723841,0.915446314635,0.868696161345
15,0.936846635398,0.290345925423,0.958354378403,0.829462989984,0.958212659778,0.865117762048
16,0.941596244154,0.279067567421,0.960079194384,0.829214182123,0.973168544139,0.863856999169
17,0.942370892056,0.276283650066,0.960515370682,0.828695832613,0.987379588355,0.862647329955
18,0.943082942112,0.274032717374,0.960513435462,0.828944640409,0.996883670527,0.862426047458
19,0.943841940532,0.271860780523,0.96068558969,0.82888243846,1.0091981343,0.861209079146
20,0.944514866995,0.269788529143,0.960969023511,0.828758034562,1.01919275485,0.860386942994
21,0.945211267628,0.267702880598,0.961287973214,0.828944640344,1.03101573574,0.859816318067
22,0.946017214412,0.26576691149,0.961393298192,0.828840970429,1.04267365489,0.858655723118
23,0.946682316134,0.263823108748,0.961620134113,0.828840970494,1.05006480018,0.858467930547
24,0.947417840383,0.261914901896,0.961759381335,0.829048310324,1.05999424865,0.857999063994
