epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.685945112919,4.22947966351,0.681387446395,0.646789586258,4.5983712686,0.645178781178
1,0.69688615763,4.00889256241,0.688316913755,0.650133091103,4.22665292444,0.650011050363
2,0.690874804971,0.69560202164,0.751302795236,0.684769200728,0.620580572343,0.711013888296
3,0.722913017274,0.579995866487,0.774043238005,0.683633058418,0.62565768978,0.705836336876
4,0.732207640559,0.571716757234,0.778489891453,0.682886450614,0.618543393119,0.704457655802
5,0.736180110849,0.56967691258,0.779134144257,0.675842368277,0.626115396674,0.689203846736
6,0.738391293114,0.566347313561,0.778303457558,0.684671817101,0.618890298341,0.709547096953
7,0.740056858976,0.564729928848,0.77979294996,0.685223657636,0.617037961887,0.710572664721
8,0.741578841574,0.561643615203,0.778837519924,0.686976562914,0.615751484056,0.726436999764
9,0.74314868527,0.560365223379,0.779819286779,0.675160682906,0.626261089182,0.688485675119
10,0.744613234552,0.559244909773,0.779628955558,0.68256183851,0.618271720922,0.717684228277
