epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.875342465753,0.364740049637,0.931885064709,0.886726030456,0.347027489038,0.927660170298
1,0.910387475538,0.272969930415,0.925944092155,0.871112031536,0.385537261784,0.889062343939
2,0.915992172211,0.260104481999,0.927251479057,0.875336508591,0.41163967719,0.888976696469
3,0.918410958904,0.254250401173,0.928665615373,0.917022157908,0.287829386709,0.933922196074
4,0.92093150685,0.248417599648,0.929971581243,0.865707185812,0.568088905995,0.887421246527
5,0.919522504894,0.251827464399,0.92977847272,0.911472354673,0.30566375593,0.928332231007
6,0.924140900196,0.242680526501,0.932561749901,0.905943259484,0.324071042689,0.912254731348
7,0.925001956947,0.238495848858,0.932803379484,0.913522468543,0.303436385699,0.920286049671
8,0.928,0.231639231551,0.935306124514,0.89416028178,0.415504274666,0.897611057832
9,0.927099804305,0.234233156285,0.935986045763,0.908034789784,0.325107442507,0.918063716722
10,0.937542074366,0.207446313823,0.943461625727,0.914972044025,0.312474420967,0.919772612115
11,0.942348336595,0.195131339923,0.94803222489,0.914102298748,0.325081800617,0.918448510153
12,0.945322896282,0.18630075764,0.950643164946,0.905860426538,0.34165915098,0.914178288227
13,0.948900195695,0.177208680926,0.953997839762,0.910809691571,0.343665809427,0.915305975583
14,0.9531037182,0.166873574735,0.95750208714,0.910333402484,0.373071604891,0.913536005564
15,0.961072407045,0.147219280598,0.965213690771,0.909422240765,0.367520961231,0.913885236413
16,0.962880626223,0.141940204708,0.966852327171,0.909981362749,0.372229952477,0.914903460558
17,0.96469667319,0.137833908118,0.968694495752,0.908842410573,0.384767939227,0.913065994297
18,0.966043052838,0.134150220718,0.969727484238,0.90880099413,0.393306329554,0.912918357038
19,0.967733855186,0.130200240908,0.971102287636,0.908014081739,0.395324869893,0.912853778295
20,0.970003913894,0.124683129679,0.973244237493,0.907765583072,0.404044954631,0.912201492015
21,0.970583170254,0.123459644023,0.973555648296,0.908241872159,0.405220447657,0.912486395855
22,0.970919765166,0.122313275295,0.974011134437,0.908428246162,0.407084504967,0.912395011268
23,0.971193737769,0.121325242629,0.974399992165,0.908200455717,0.407359865884,0.91282586552
24,0.97171037182,0.120330342261,0.97467202705,0.907931248842,0.408782018209,0.912180149842
