epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.848383561646,0.479904390107,0.929262970389,0.889977220942,0.344216614273,0.963945918467
1,0.879757338554,0.401494820165,0.913702838337,0.83621867885,0.635863342184,0.871694332812
2,0.886058708415,0.390009070947,0.91192980097,0.918161110096,0.292059709476,0.951462801553
3,0.889119373779,0.382492425478,0.910713728992,0.84497825639,0.585209177135,0.873556476472
4,0.888790606654,0.382709445135,0.912338195084,0.919527852681,0.282319889981,0.94033201353
5,0.893048923681,0.374295435333,0.912325440647,0.903458273095,0.314409963502,0.936210942167
6,0.894129158515,0.371272892771,0.912844240191,0.893808242045,0.345748635709,0.91745888626
7,0.895553816047,0.367435410327,0.913434804659,0.913025471211,0.292549699082,0.942968080448
8,0.898536203524,0.359321440623,0.915211258441,0.890349969086,0.349989197684,0.930259734591
9,0.90122896282,0.351552696544,0.918186710007,0.855622282044,0.613951634437,0.864925198549
10,0.903702544031,0.345002588015,0.91971957499,0.913605301428,0.300253395175,0.93292094849
11,0.918544031312,0.302856683966,0.932166925515,0.910084903643,0.321284868402,0.926040654761
12,0.924947162427,0.287481713402,0.936932570247,0.904845723713,0.34954446787,0.91722504178
13,0.930849315068,0.271687870849,0.941621875382,0.884158210783,0.45641839108,0.894055772131
14,0.934622309198,0.259026317365,0.945075557462,0.906026092307,0.370545735653,0.91690045746
