epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.497533380631,-14.9435456767,0.327290496574,0.210542117002,-6.10109802221,0.216572041346
1,0.42293906812,-15.7329100042,0.29835786895,0.210513524332,-5.96635437743,0.216541573478
2,0.442755721007,-15.7821913476,0.30369778995,0.210399153657,-5.43018609522,0.216559808673
3,0.39959234316,-15.8935259805,0.289959149085,0.211028192371,-5.51764137145,0.216634897725
4,0.384054117924,-15.9580646316,0.285224243088,0.213172642534,-5.53150228746,0.216691203731
5,0.396534916726,-16.1413444948,0.288395942705,0.216217761767,-5.31123569898,0.216692168682
6,0.421265114826,-16.1996509382,0.295857894735,0.218047692572,-5.46455365789,0.217039067892
7,0.444429674281,-16.2951642116,0.303576976202,0.224624006406,-5.33650256785,0.217645261514
8,0.44273110404,-16.2794280931,0.303064958103,0.224809858754,-5.34184789523,0.217636610714
9,0.433790224132,-16.2880493802,0.299858887522,0.225195859783,-5.33224133916,0.217624389768
10,0.434326873875,-16.3078877632,0.299989022578,0.225853491166,-5.31832287141,0.217633185937
11,0.435523258125,-16.2764732803,0.300633756168,0.225610453481,-5.3108743778,0.217609991785
12,0.431939028746,-16.3221073482,0.298999558807,0.22466689541,-5.33784664042,0.217553957774
13,0.43063925322,-16.2933922246,0.2986413737,0.22502430377,-5.33473674541,0.217585556342
14,0.4330664855,-16.2964700874,0.29989141396,0.22515297078,-5.3245219877,0.217583477681
15,0.430742644453,-16.317049851,0.298991667321,0.22489563676,-5.34084669095,0.217544987662
