epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.260885619785,-9.47024747685,0.252772232136,0.210370561022,-12.7535706778,0.216603762829
1,0.247612154901,-10.9641762731,0.253144492453,0.210370561022,-12.7513400591,0.216603762829
2,0.247528457222,-10.9759567986,0.253139934043,0.210370561022,-12.7513600783,0.216603762829
3,0.247508763664,-11.0071448344,0.253137462991,0.210370561022,-12.7513103042,0.216603762829
4,0.247479223287,-11.0124129009,0.253137867615,0.210370561157,-12.7513104508,0.216603762829
5,0.247489070069,-11.0289822269,0.253142386282,0.210370561022,-12.7513102697,0.216603762829
6,0.247484146691,-11.0478997175,0.253140758013,0.210370561022,-12.7513101872,0.216603762829
7,0.247508763652,-11.0438790186,0.253142723596,0.210370561157,-12.7513103225,0.216603762829
8,0.247489070101,-11.0238688896,0.253137077505,0.210370561022,-12.7513103818,0.216603762829
9,0.247484146729,-11.0371333534,0.253141557717,0.210370561022,-12.7513103831,0.216603762829
10,0.247493993511,-11.0270473306,0.253143948892,0.210370561022,-12.7513103749,0.216603762829
