epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.455461056417,8.49603529173,0.569354020226,0.446636085973,8.92004379016,0.115128620393
1,0.455774395863,8.5723642129,0.659449693787,0.446636085973,8.92260048951,0.115128620393
2,0.456266786087,8.5663448677,0.666025013185,0.446636085973,8.92128713415,0.115128620393
3,0.456177260733,8.56468690182,0.669689752838,0.446636085973,8.92090839888,0.115128620393
4,0.456356311597,8.5613513325,0.673414050028,0.446788991172,8.92018056864,0.154272346613
5,0.453715308943,8.51217725544,0.507794808253,0.446636085973,8.91036238247,0.115128620393
6,0.450671441377,8.52265612535,0.504394616628,0.436238532456,8.92211560707,0.0
7,0.447224709095,8.50730574872,0.406088041939,0.436238532456,8.92907507077,0.0
8,0.455416293708,8.57262389338,0.629786424458,0.446636085973,8.92067922773,0.115128620393
9,0.454610563984,8.57472004647,0.585950960725,0.446636085973,8.91896639833,0.115128620393
