epoch,acc,loss,precision,val_acc,val_loss,val_precision
0,0.473630804671,-15.1976902221,0.421697434288,0.316649511081,-8.20054868363,0.322096051339
1,0.461144097842,-15.6766481408,0.41314828309,0.316019042733,-7.75285072513,0.322027735152
2,0.455334987597,-15.7974511,0.409832705117,0.315864642321,-7.88369830196,0.321931339895
3,0.451878766437,-15.9173679696,0.408121543028,0.598597529557,-7.40264604267,0.367477450675
4,0.470852534573,-15.8689016622,0.418080909702,0.319235717957,-7.44703742335,0.322159290162
5,0.462216412632,-15.8594990491,0.411913039891,0.318386515713,-7.63192709492,0.32204693921
6,0.449556894727,-15.9423093227,0.406587785964,0.322362326295,-7.46056295838,0.322351709883
7,0.46165366892,-15.9637909877,0.411856860516,0.319081317566,-7.66029849011,0.322118437347
8,0.45438231122,-16.0189409789,0.408598857368,0.328371075661,-7.39072508397,0.32264273153
9,0.441904466497,-16.0454271519,0.402952234726,0.335486361302,-7.12515509395,0.323388981965
10,0.461228287848,-16.1803681199,0.411381615423,0.338201235217,-6.96358328253,0.323702328959
11,0.455565402344,-16.2590732058,0.40846803033,0.333054554817,-7.18336620871,0.323448554387
12,0.468193902886,-16.2839982523,0.414056980314,0.333337622238,-7.23673227775,0.323311036452
13,0.467174760757,-16.3346400734,0.413527055885,0.349202264552,-6.43980969062,0.324887250564
14,0.485412974144,-16.4169971933,0.421980287741,0.335087493571,-7.11968155987,0.323392134771
15,0.47375487415,-16.4610630244,0.416486955306,0.33823983532,-7.03328506874,0.32399998929
16,0.462934243178,-16.554520425,0.41115026512,0.334881626374,-7.16237245718,0.323424940329
17,0.46915101028,-16.509386398,0.413815877052,0.347671127126,-6.83926734551,0.325125704455
18,0.479909606548,-16.5133843857,0.419161486083,0.344891919715,-6.76131139609,0.324564811827
19,0.48079581708,-16.6609165882,0.419151600615,0.351016469391,-6.30511991292,0.325066495966
20,0.495564516142,-16.6428143931,0.426164746732,0.348546062783,-6.75107095338,0.324940326666
21,0.467010811775,-16.7111490183,0.412539045638,0.353152341752,-6.75340697052,0.325490149675
22,0.479422190721,-16.729133633,0.417860064157,0.342498713342,-7.01994032298,0.324552158466
23,0.478819567527,-16.7749157706,0.417763928863,0.349601132273,-6.62422623588,0.324940662756
24,0.472345799347,-16.7580707988,0.414435660007,0.351865671654,-6.79668353302,0.325194986517
25,0.478327720656,-16.8868555066,0.416965149354,0.354850746281,-6.43281418608,0.325652378732
26,0.478655618573,-16.9639102724,0.416946993019,0.356857951633,-6.51431833131,0.325723475459
27,0.496176001416,-16.8762243508,0.425895904421,0.35536541432,-6.49041904836,0.325497939491
28,0.476311591645,-16.9713515729,0.415707561852,0.361258363377,-6.34782454215,0.326245753957
29,0.479094292812,-16.9728889941,0.417113361091,0.36616057645,-6.07495011856,0.326827151683
30,0.494177596584,-16.9798185191,0.424473294765,0.367794647474,-6.00119164566,0.326813766744
31,0.473652959943,-17.0400358352,0.414428074702,0.363201235205,-6.36186277416,0.326170253682
32,0.492511520729,-17.0610374873,0.423183117425,0.363677303141,-6.35407666704,0.326111724841
33,0.485470577809,-17.086348327,0.41971690727,0.363677303161,-6.21912722035,0.326696261299
34,0.491328429643,-17.109223392,0.422443956845,0.357372619673,-6.47045454476,0.325946319619
35,0.47587734845,-17.0568056774,0.415144102405,0.360460627916,-6.3973994604,0.326212183856
36,0.486383374711,-17.1336968319,0.419931183809,0.367897581082,-6.01788698256,0.327208105556
37,0.474193548412,-17.1371858573,0.413883920434,0.367524446743,-5.96364943111,0.326384336624
38,0.481017369723,-17.1516700809,0.416748482109,0.372027792074,-5.72681539656,0.327316901292
39,0.483538638778,-17.2018013737,0.418288580795,0.369119917635,-5.96178099887,0.326311631805
40,0.48793867425,-17.1987713182,0.420233731665,0.370560988173,-5.94788056971,0.327086151603
41,0.493224920237,-17.2518046712,0.422983831294,0.371423057159,-6.03863657482,0.326689265123
42,0.484003899343,-17.2424403053,0.417959417299,0.378075141554,-5.61455172226,0.327852302417
43,0.497881956753,-17.2432855658,0.425307294615,0.372529593423,-5.83196604283,0.327155937507
